Word Spacing,Pen Pressure_LOW,Baseline_DESCENDING,Baseline_STRAIGHT,Word Size_NORMAL,Word Size_SMALL,Emotion,Attention,Optimism,Size,Pen Pressure
227,1,0,1,0,1,1,0,1,0.955,32
431,1,0,0,0,1,1,0,2,0.9170342241,33
333,0,0,1,0,1,0,0,1,0.5644471338,37
351,1,0,1,0,1,1,0,1,0.7254369922,48
155,1,0,1,0,1,1,0,1,0.9148892056,66
301,0,0,1,0,0,0,2,1,2.51730628,108
414,1,0,1,1,0,1,1,1,1.439225833,157
216,1,1,0,0,1,1,0,0,0.6376548522,184
255,1,0,1,0,1,1,0,1,0.4687702383,166
208,0,0,1,0,1,0,0,1,0.6423194011,153
434,1,0,0,0,1,1,0,2,0.6091672383,183
407,1,0,1,0,1,1,0,1,0.4829088241,133
353,1,0,1,0,1,1,0,1,0.3712260088,90
414,1,0,1,0,1,1,0,1,0.6208136769,82
41,0,0,1,0,1,0,0,1,0.2803382403,78
532,0,1,0,0,1,0,0,0,0.6201557068,123
348,0,0,1,0,0,0,2,1,4.397963763,196
66,1,1,0,1,0,1,1,0,1.255726434,187
260,0,1,0,0,1,0,0,0,0.8647578411,185
525,1,0,1,0,1,1,0,1,0.8089918303,174
520,0,0,0,0,1,0,0,2,0.5358669227,145
285,0,0,1,0,1,0,0,1,0.8476931089,112
222,1,0,1,0,0,1,2,1,2.475497475,119
233,1,0,1,0,1,1,0,1,0.4766788357,140
262,0,1,0,0,1,0,0,0,0.4102669905,163
53,0,0,1,0,1,0,0,1,0.5306737575,194
394,1,0,0,0,0,1,2,2,1.913286272,177
564,1,0,1,1,0,1,1,1,1.355735428,72
99,1,1,0,0,0,1,2,0,4.518765038,56
331,0,0,1,0,0,0,2,1,3.47964285,91
296,0,0,1,0,1,0,0,1,0.5544049143,193
208,0,0,0,0,1,0,0,2,0.6185110864,115
537,1,0,0,0,1,1,0,2,0.5781054454,115
407,1,0,1,0,1,1,0,1,0.8825741114,127
405,1,0,1,1,0,1,1,1,1.192611444,124
351,1,0,1,0,1,1,0,1,0.6543557278,186
138,1,0,1,0,1,1,0,1,0.9072186242,174
59,1,0,1,0,0,1,2,1,2.774460715,140
479,1,0,1,1,0,1,1,1,1.076054903,144
294,1,0,1,0,1,1,0,1,0.4256503365,156
402,0,1,0,0,1,0,0,0,0.7161818219,179
108,1,0,1,0,1,1,0,1,0.742154907,172
56,0,0,0,0,1,0,0,2,0.8562245801,98
444,1,0,1,0,1,1,0,1,0.2467177441,111
411,0,1,0,1,0,0,1,0,1.230298867,113
381,1,0,1,0,0,1,2,1,1.914596881,118
448,0,1,0,0,1,0,0,0,0.6248948174,170
88,1,0,1,1,0,1,1,1,1.174635209,120
103,0,0,1,1,0,0,1,1,1.175540497,90
246,0,0,1,0,1,0,0,1,0.7126626753,67
531,1,0,1,0,0,1,2,1,1.877034946,66
510,1,1,0,1,0,1,1,0,1.416788861,67
441,1,0,1,1,0,1,1,1,1.47345363,78
557,1,0,1,0,1,1,0,1,0.7008877412,135
135,1,0,1,0,1,1,0,1,0.8641036516,128
434,0,1,0,0,1,0,0,0,0.3780013308,130
500,1,0,1,1,0,1,1,1,1.048324541,119
475,1,0,1,0,0,1,2,1,1.54824564,116
124,1,0,0,0,1,1,0,2,0.5384986817,105
250,1,0,1,0,1,1,0,1,0.4812415479,114
405,1,0,1,0,1,1,0,1,0.4164849346,140
567,1,1,0,0,1,1,0,0,0.4260736599,168
389,1,0,1,0,1,1,0,1,0.4730222456,182
350,1,0,1,0,1,1,0,1,0.6857522455,176
412,1,0,1,0,0,1,2,1,1.783912697,177
511,1,0,1,0,1,1,0,1,0.955,169
210,0,0,1,0,1,0,0,1,0.5720556418,146
410,1,0,1,0,0,1,2,1,2.483676217,115
432,1,0,1,0,1,1,0,1,0.8517693203,132
848,1,0,1,0,1,1,0,1,0.8413385315,153
419,1,0,1,1,0,1,1,1,1.045213545,178
143,1,1,0,0,0,1,2,0,3.789818029,171
412,1,0,1,0,0,1,2,1,3.154021969,175
260,0,0,1,0,0,0,2,1,1.491327808,159
39,1,0,1,1,0,1,1,1,1.005648422,144
351,1,0,1,1,0,1,1,1,1.287514268,175
534,1,0,1,0,1,1,0,1,0.4374565134,160
326,1,0,1,0,0,1,2,1,2.379560096,108
216,1,0,1,0,1,1,0,1,0.3956075925,99
445,1,0,0,0,1,1,0,2,0.6671462122,86
438,1,0,1,0,1,1,0,1,0.5380468162,78
342,1,0,1,0,1,1,0,1,0.6744506709,81
107,0,0,1,0,0,0,2,1,4.589777404,75
165,0,0,1,0,1,0,0,1,0.8489310812,98
370,1,0,1,0,1,1,0,1,0.4473359656,130
321,1,0,1,0,1,1,0,1,0.8341027919,179
209,1,0,1,0,1,1,0,1,0.5570324618,190
390,1,0,1,0,1,1,0,1,0.5083457996,184
411,1,0,1,0,1,1,0,1,0.6216345227,192
440,1,0,1,0,1,1,0,1,0.8277321058,110
215,1,0,1,1,0,1,1,1,1.454301692,81
436,1,0,1,0,1,1,0,1,0.688445886,75
414,1,1,0,0,1,1,0,0,0.7994427828,65
66,1,0,1,0,0,1,2,1,1.618684187,90
222,1,0,1,0,1,1,0,1,0.7632198129,179
326,1,0,1,1,0,1,1,1,1.028427085,188
531,1,0,1,0,1,1,0,1,0.5251213291,145
364,0,0,1,0,1,0,0,1,0.426402074,105
466,1,0,1,0,1,1,0,1,0.812065074,66
284,1,0,1,0,1,1,0,1,0.729972601,72
487,1,0,1,0,1,1,0,1,0.3772579444,55
357,1,0,1,0,0,1,2,1,3.234199548,58
362,1,0,1,0,1,1,0,1,0.5267695547,61
315,1,1,0,0,0,1,2,0,3.553482792,58
397,1,0,1,0,1,1,0,1,0.9142949023,66
309,0,0,1,0,1,0,0,1,0.7580300419,80
167,0,0,1,0,1,0,0,1,0.4678061164,89
363,1,0,1,1,0,1,1,1,1.177010599,68
340,0,0,1,1,0,0,1,1,1.377250751,59
458,1,0,1,0,1,1,0,1,0.5137059803,50
224,0,0,0,1,0,0,1,2,1.284713463,68
33,1,1,0,0,0,1,2,0,1.555695183,152
335,0,0,1,0,1,0,0,1,0.3175266935,162
560,1,0,0,0,1,1,0,2,0.6619794628,113
264,0,0,1,0,1,0,0,1,0.4825596762,108
342,1,0,1,0,0,1,2,1,6.567031434,117
631,1,0,1,0,0,1,2,1,3.02040472,101
650,0,1,0,0,0,0,2,0,3.2265107,98
74,1,0,1,0,1,1,0,1,0.5626877713,89
393,0,0,1,0,1,0,0,1,0.4140802377,78
275,1,0,1,0,1,1,0,1,0.9064490672,127
386,0,0,1,0,1,0,0,1,0.5772539577,162
393,1,0,1,0,1,1,0,1,0.5273599395,117
326,1,0,1,0,0,1,2,1,1.50104706,151
509,1,0,1,0,1,1,0,1,0.6730726976,190
348,1,1,0,1,0,1,1,0,1.220774193,174
434,1,0,1,0,0,1,2,1,1.841415179,85
77,1,0,1,0,1,1,0,1,0.6111752538,41
493,1,0,1,0,1,1,0,1,0.9401223926,26
405,0,0,1,1,0,0,1,1,1.32396543,26
217,0,0,1,1,0,0,1,1,1.109159542,41
424,0,0,1,0,1,0,0,1,0.5792058933,61
462,1,1,0,0,0,1,2,0,4.858765486,44
355,1,0,1,0,0,1,2,1,2.271811756,36
172,0,0,1,0,1,0,0,1,0.8670602945,69
448,1,0,1,0,1,1,0,1,0.4878105938,132
422,0,0,1,0,1,0,0,1,0.9188602365,193
221,0,0,1,0,0,0,2,1,4.314173194,198
327,1,0,1,1,0,1,1,1,1.004210318,178
335,1,0,1,0,1,1,0,1,0.6873035278,102
426,0,0,1,0,0,0,2,1,1.51682726,89
48,1,0,1,0,1,1,0,1,0.8142698283,192
419,1,0,1,0,0,1,2,1,3.489095985,178
446,1,0,1,0,1,1,0,1,0.6367514612,156
595,0,0,1,0,1,0,0,1,0.6655871643,128
312,1,0,1,0,0,1,2,1,1.597452279,118
361,1,0,0,0,1,1,0,2,0.955,103
297,1,0,1,0,1,1,0,1,0.9863630868,102
334,1,0,1,0,1,1,0,1,0.955,90
274,0,0,1,0,1,0,0,1,0.5574834546,95
228,1,0,0,0,1,1,0,2,0.9298553137,120
690,1,0,1,1,0,1,1,1,1.324568825,90
243,1,0,1,0,1,1,0,1,0.4594033854,138
162,0,0,1,0,1,0,0,1,0.7951405714,188
58,1,0,1,0,1,1,0,1,0.3056592225,181
864,1,0,1,1,0,1,1,1,1.362943478,165
229,1,0,1,0,0,1,2,1,1.53680326,167
27,1,0,1,0,1,1,0,1,0.9826611631,174
468,1,0,1,1,0,1,1,1,1.445639781,151
268,0,1,0,1,0,0,1,0,1.161191716,142
449,1,0,1,0,1,1,0,1,0.6936289484,188
514,1,1,0,0,1,1,0,0,0.8178934936,153
282,1,0,1,0,1,1,0,1,0.7876638245,119
452,1,0,1,0,1,1,0,1,0.5585754376,115
524,0,0,1,0,1,0,0,1,0.9712706455,97
241,1,0,1,0,1,1,0,1,0.5979964129,77
420,1,1,0,0,1,1,0,0,0.8013194438,62
227,0,0,1,0,1,0,0,1,0.7513858673,60
607,0,1,0,0,1,0,0,0,0.4100155368,45
286,0,0,1,0,1,0,0,1,0.5069083203,60
321,1,0,1,0,0,1,2,1,1.888683337,78
393,0,0,1,0,0,0,2,1,2.870532087,76
254,0,0,0,0,1,0,0,2,0.6083723991,89
265,1,1,0,1,0,1,1,0,1.015663599,82
410,0,0,0,0,1,0,0,2,0.5858268369,74
188,1,1,0,0,1,1,0,0,0.7084805754,50
393,1,0,1,0,1,1,0,1,0.7235676276,45
416,1,0,1,0,1,1,0,1,0.3710901588,75
455,1,0,1,0,1,1,0,1,0.8345844654,132
234,1,0,1,0,1,1,0,1,0.3276864967,154
265,1,0,1,0,1,1,0,1,0.6468518587,95
345,0,0,0,1,0,0,1,2,1.264548961,81
202,1,0,1,1,0,1,1,1,1.118247927,67
85,1,0,1,0,1,1,0,1,0.4780512865,63
258,1,0,1,1,0,1,1,1,1.230864696,76
324,1,0,1,0,0,1,2,1,7.868901359,131
440,1,0,1,0,1,1,0,1,0.5666047497,199
263,1,0,1,0,1,1,0,1,0.6155837952,198
183,1,0,1,1,0,1,1,1,1.161343497,109
269,1,0,1,0,1,1,0,1,0.9217669847,80
199,1,0,1,0,1,1,0,1,0.7444027045,80
309,0,1,0,0,0,0,2,0,1.496232012,79
181,0,0,1,0,1,0,0,1,0.7728955274,84
332,0,0,0,1,0,0,1,2,1.253972614,191
491,1,0,1,0,1,1,0,1,0.6485425683,184
914,1,0,1,0,1,1,0,1,0.3350634668,168
461,0,0,1,0,0,0,2,1,2.733486243,165
489,1,0,1,0,0,1,2,1,1.549891036,120
283,0,0,1,0,0,0,2,1,5.445189463,168
391,0,1,0,1,0,0,1,0,1.081582781,162
276,0,0,1,0,1,0,0,1,0.7629670317,91
420,1,0,1,0,0,1,2,1,2.012274885,80
73,1,0,1,0,1,1,0,1,0.8246052495,62
398,1,1,0,0,1,1,0,0,0.5490631738,56
385,0,1,0,0,0,0,2,0,2.368060249,76
725,1,0,1,0,1,1,0,1,0.9466968696,145
220,1,0,1,0,0,1,2,1,4.122477456,194
224,0,0,1,1,0,0,1,1,1.138343877,123
491,1,0,1,0,1,1,0,1,0.7658554393,74
311,1,0,1,0,1,1,0,1,0.8051587034,81
359,1,0,1,0,1,1,0,1,0.9556075985,91
429,1,0,1,0,1,1,0,1,0.4562393619,117
146,0,0,1,1,0,0,1,1,1.070265742,118
555,1,0,1,0,1,1,0,1,0.6881127656,81
72,1,0,1,0,0,1,2,1,4.844153883,78
321,0,0,1,1,0,0,1,1,1.071710933,81
229,1,0,1,1,0,1,1,1,1.026003664,169
355,0,0,1,0,1,0,0,1,0.9175991644,178
240,1,0,1,0,1,1,0,1,0.8346899389,126
229,1,0,1,0,1,1,0,1,0.4598075347,105
481,1,0,1,1,0,1,1,1,1.086273414,92
305,1,0,1,0,0,1,2,1,1.71419515,91
372,1,1,0,0,1,1,0,0,0.7704400368,86
282,1,1,0,0,1,1,0,0,0.4023089312,80
370,1,1,0,1,0,1,1,0,1.060284101,71
469,1,0,1,0,1,1,0,1,0.7920694827,84
468,0,0,1,0,0,0,2,1,1.608950538,81
500,1,0,1,1,0,1,1,1,1.144074129,90
329,0,0,1,0,1,0,0,1,0.8146406765,128
406,1,0,1,0,1,1,0,1,0.8821576609,147
435,1,0,1,0,1,1,0,1,0.6682652986,112
374,1,0,1,0,1,1,0,1,0.4960391371,114
398,1,0,1,0,1,1,0,1,0.5547215152,105
33,1,0,1,0,0,1,2,1,1.611704616,148
461,1,0,1,1,0,1,1,1,1.042387842,196
389,1,1,0,0,1,1,0,0,0.7313366952,179
401,1,0,1,0,1,1,0,1,0.6386336618,163
333,1,0,1,0,1,1,0,1,0.487982184,149
237,1,0,1,0,0,1,2,1,1.51924211,140
89,1,0,1,0,1,1,0,1,0.3874851448,144
248,1,0,1,0,1,1,0,1,0.9745852269,151
82,0,0,1,0,1,0,0,1,0.5001748606,171
255,0,0,1,0,1,0,0,1,0.7407497803,183
500,0,0,1,0,1,0,0,1,0.5703167495,178
348,1,0,1,0,1,1,0,1,0.7573693309,170
315,1,0,1,0,1,1,0,1,0.8865617581,173
416,0,0,1,0,1,0,0,1,0.4410602481,184
411,0,0,1,0,1,0,0,1,0.4923189995,120
51,0,0,1,1,0,0,1,1,1.115050483,108
31,1,0,1,0,1,1,0,1,0.3043245052,97
274,1,0,1,0,1,1,0,1,0.548530204,133
370,1,0,1,0,1,1,0,1,0.5169747173,166
314,0,0,1,0,1,0,0,1,0.4447119165,145
461,1,0,1,1,0,1,1,1,1.277411657,163
52,1,0,1,0,1,1,0,1,0.8945431627,185
352,1,0,1,1,0,1,1,1,1.487481382,136
356,1,0,1,0,1,1,0,1,0.9472732528,110
333,1,0,1,0,0,1,2,1,1.86615242,85
378,1,0,1,1,0,1,1,1,1.007840753,110
365,0,0,0,0,1,0,0,2,0.6291468569,188
321,1,0,1,0,1,1,0,1,0.8654029694,132
388,1,0,1,0,1,1,0,1,0.9797857235,82
388,0,0,1,1,0,0,1,1,1.047758445,80
370,1,0,1,0,0,1,2,1,3.606345722,84
394,0,0,1,0,1,0,0,1,0.3127171037,86
52,0,0,1,0,1,0,0,1,0.8538373714,186
339,1,0,0,0,0,1,2,2,2.494395436,163
287,1,0,1,1,0,1,1,1,0.9997592548,140
347,1,0,1,1,0,1,1,1,1.169142159,126
136,1,1,0,0,0,1,2,0,7.373568823,104
562,0,0,1,0,1,0,0,1,0.7668727445,86
313,0,1,0,0,0,0,2,0,2.102214317,58
286,1,0,1,0,1,1,0,1,0.6596597369,69
445,1,0,1,0,0,1,2,1,1.717218881,69
330,1,0,1,0,0,1,2,1,2.687351343,74
365,1,0,1,0,1,1,0,1,0.33525125,94
33,1,1,0,0,1,1,0,0,0.8379652832,115
238,0,0,1,0,1,0,0,1,0.4344124669,159
48,0,0,1,0,1,0,0,1,0.638671873,170
444,0,0,1,1,0,0,1,1,1.367782818,169
378,1,0,1,0,1,1,0,1,0.685774233,178
62,0,0,1,0,1,0,0,1,0.3474548725,190
405,1,0,1,0,1,1,0,1,0.8769090143,151
402,1,0,1,1,0,1,1,1,1.050388707,134
389,1,0,1,0,1,1,0,1,0.5791898784,154
482,1,0,1,1,0,1,1,1,1.048748013,198
303,1,0,1,1,0,1,1,1,1.477782556,185
457,0,1,0,1,0,0,1,0,1.051669221,102
246,0,0,1,0,1,0,0,1,0.9759299381,88
417,1,0,1,0,0,1,2,1,1.857786444,70
84,1,0,1,0,0,1,2,1,9.127057575,71
337,1,0,1,0,1,1,0,1,0.3772301168,146
516,0,0,1,0,1,0,0,1,0.7914913713,173
428,1,0,1,0,1,1,0,1,0.5509820454,166
158,1,1,0,0,1,1,0,0,0.5325394471,136
256,0,0,1,0,0,0,2,1,2.429524743,134
51,0,0,1,0,1,0,0,1,0.7461183789,136
523,1,0,1,0,1,1,0,1,0.9396412041,124
92,1,0,1,1,0,1,1,1,1.263750784,117
268,1,0,1,0,1,1,0,1,0.9693544777,91
467,0,0,1,0,0,0,2,1,2.291262753,77
298,1,0,1,0,0,1,2,1,2.261609753,80
260,1,0,1,0,0,1,2,1,1.534793208,101
283,1,0,1,0,1,1,0,1,0.6257856004,146
441,1,0,1,0,0,1,2,1,2.767188248,182
240,1,0,1,0,1,1,0,1,0.5168898557,171
217,1,0,1,0,1,1,0,1,0.5937748756,167
304,0,1,0,0,1,0,0,0,0.5115809066,105
396,1,0,1,1,0,1,1,1,1.106110782,93
86,1,0,1,1,0,1,1,1,1.255231439,124
357,0,0,1,1,0,0,1,1,1.055832105,193
393,1,0,1,1,0,1,1,1,1.199739761,127
40,1,0,1,1,0,1,1,1,1.32389914,108
461,0,0,1,1,0,0,1,1,1.200269097,122
386,1,0,1,0,0,1,2,1,2.419381442,127
251,1,0,1,0,1,1,0,1,0.7606194266,190
39,1,1,0,0,0,1,2,0,2.083398958,191
414,1,0,1,0,1,1,0,1,0.9621769263,153
412,1,0,1,0,1,1,0,1,0.9148472923,141
336,1,0,1,1,0,1,1,1,1.378324358,146
372,0,0,1,0,0,0,2,1,1.931965965,155
84,1,0,1,0,1,1,0,1,0.3635700884,175
413,1,0,1,0,1,1,0,1,0.8525933891,188
344,0,0,1,0,1,0,0,1,0.955,122
342,0,0,1,1,0,0,1,1,1.021989392,112
218,1,0,1,0,1,1,0,1,0.8770016343,107
168,1,0,1,0,0,1,2,1,3.16151897,105
80,0,0,1,0,0,0,2,1,2.386178263,199
268,1,0,1,1,0,1,1,1,1.411898926,149
465,0,0,1,0,1,0,0,1,0.6105867688,107
323,0,0,1,0,1,0,0,1,0.8663209769,92
390,1,0,1,1,0,1,1,1,1.242256185,78
250,1,0,0,0,1,1,0,2,0.583725228,58
56,1,0,1,0,0,1,2,1,1.504075526,57
462,0,0,1,0,1,0,0,1,0.5056969563,64
422,1,1,0,1,0,1,1,0,1.040245198,62
117,0,0,1,0,1,0,0,1,0.7332843861,125
361,0,0,1,1,0,0,1,1,0.9928156701,128
183,1,0,1,0,1,1,0,1,0.4599649568,114
262,0,0,1,1,0,0,1,1,1.120357852,105
228,1,0,1,0,1,1,0,1,0.4492008974,111
379,1,0,1,1,0,1,1,1,1.309987968,126
144,1,0,1,0,1,1,0,1,0.8729164215,138
352,0,0,1,1,0,0,1,1,1.247545647,188
373,1,0,1,1,0,1,1,1,1.345109699,190
189,1,0,1,1,0,1,1,1,1.285357438,191
419,0,0,1,1,0,0,1,1,1.180492083,178
350,1,1,0,0,1,1,0,0,0.7858203355,141
430,1,1,0,0,0,1,2,0,1.897479162,187
464,1,0,1,0,0,1,2,1,2.202516629,199
313,0,0,1,0,1,0,0,1,0.9831278511,167
367,1,0,1,1,0,1,1,1,1.123419225,119
419,1,0,1,0,1,1,0,1,0.8519560543,95
612,1,0,1,0,0,1,2,1,2.097848819,90
54,1,1,0,0,0,1,2,0,6.314119391,84
375,1,1,0,0,1,1,0,0,0.7163597796,80
418,1,0,1,0,0,1,2,1,1.666215742,86
248,0,0,1,0,0,0,2,1,2.18449231,114
423,1,0,1,0,1,1,0,1,0.8516169487,129
406,1,0,1,0,1,1,0,1,0.7723742841,137
505,1,0,1,0,1,1,0,1,0.663950938,196
221,1,0,1,0,1,1,0,1,0.7394376802,168
312,0,0,1,0,1,0,0,1,0.6132100577,153
208,1,0,1,0,1,1,0,1,0.7104054276,129
287,0,1,0,0,1,0,0,0,0.567674685,120
468,1,0,1,0,1,1,0,1,0.9184461943,108
495,1,0,1,0,1,1,0,1,0.9835910843,130
415,1,0,0,1,0,1,1,2,1.033113235,145
621,1,0,1,0,1,1,0,1,0.677668977,127
446,1,0,1,1,0,1,1,1,1.060490173,147
655,1,0,1,0,1,1,0,1,0.6123127152,190
347,1,0,1,1,0,1,1,1,1.368640828,139
182,1,0,1,0,0,1,2,1,1.902897916,81
39,1,1,0,1,0,1,1,0,1.200108483,70
545,1,0,0,0,0,1,2,2,1.862052137,66
456,1,0,0,1,0,1,1,2,1.482435131,76
209,0,0,1,0,0,0,2,1,1.767293459,127
236,1,0,1,1,0,1,1,1,1.032818229,194
359,1,0,1,0,1,1,0,1,0.7342270855,139
77,1,0,1,0,1,1,0,1,0.7147074064,127
602,0,0,1,0,1,0,0,1,0.9779204023,70
892,1,0,1,0,1,1,0,1,0.9658605848,74
42,1,0,1,0,1,1,0,1,0.5706337949,62
818,1,1,0,1,0,1,1,0,1.112426324,56
416,0,0,1,0,0,0,2,1,1.595732407,68
99,1,1,0,0,1,1,0,0,0.4887561893,55
462,1,0,1,0,1,1,0,1,0.4204536363,56
346,1,0,1,0,0,1,2,1,1.713367309,49
399,1,1,0,0,1,1,0,0,0.8223172704,55
54,1,0,1,1,0,1,1,1,1.436611497,61
575,1,0,1,0,1,1,0,1,0.7984141711,91
349,1,0,1,0,0,1,2,1,1.531060281,185
239,1,0,1,0,1,1,0,1,0.5813187606,147
477,0,0,1,0,1,0,0,1,0.6511521757,114
555,1,0,1,0,0,1,2,1,1.512045783,107
391,1,0,1,0,1,1,0,1,0.6425614817,104
525,1,0,1,0,0,1,2,1,1.751700212,114
233,1,1,0,0,1,1,0,0,0.8262656115,95
226,1,0,1,1,0,1,1,1,1.266516338,87
222,1,1,0,0,1,1,0,0,0.955,85
440,1,1,0,0,1,1,0,0,0.5497425303,80
331,0,0,1,1,0,0,1,1,1.280818892,107
530,1,0,1,1,0,1,1,1,1.047270221,193
754,1,0,1,0,1,1,0,1,0.4461938077,175
900,1,0,1,1,0,1,1,1,1.092513033,181
442,1,0,1,0,1,1,0,1,0.4860717096,119
248,1,0,1,0,1,1,0,1,0.5728078052,45
250,1,0,1,1,0,1,1,1,1.312352862,29
494,1,1,0,0,1,1,0,0,0.4782267339,27
279,0,0,1,0,1,0,0,1,0.8274016665,28
86,1,0,1,0,1,1,0,1,0.8162753735,27
411,1,0,1,0,1,1,0,1,0.5026582948,31
433,1,0,1,0,0,1,2,1,2.851833627,49
478,1,0,1,0,1,1,0,1,0.5280027975,98
45,1,1,0,0,1,1,0,0,0.7516066512,152
310,1,0,1,0,1,1,0,1,0.6247086863,196
144,1,0,1,1,0,1,1,1,1.483736088,179
239,1,0,1,1,0,1,1,1,1.353544352,135
323,1,0,1,1,0,1,1,1,0.9940223207,84
828,1,0,0,0,0,1,2,2,1.559501421,108
300,1,0,1,0,1,1,0,1,0.7544445496,183
311,0,0,1,1,0,0,1,1,1.08732624,153
241,1,0,1,0,1,1,0,1,0.9218296969,127
452,1,0,1,0,1,1,0,1,0.6181487656,122
531,1,0,1,0,1,1,0,1,0.6548163365,110
278,0,0,1,0,1,0,0,1,0.9756200698,98
384,1,0,1,1,0,1,1,1,1.096367844,102
493,1,0,1,0,0,1,2,1,3.75981749,106
397,1,0,1,0,0,1,2,1,2.484274273,114
435,1,0,1,0,0,1,2,1,2.370022756,112
367,1,0,1,0,1,1,0,1,0.3975098327,78
327,0,0,1,0,0,0,2,1,2.779391764,110
133,1,0,1,0,1,1,0,1,0.8773626238,137
377,1,0,1,0,1,1,0,1,0.8401629366,188
227,0,0,1,0,1,0,0,1,0.6394712948,168
176,1,0,1,0,1,1,0,1,0.5400996115,138
262,1,0,1,0,0,1,2,1,3.789427735,103
533,1,0,1,0,1,1,0,1,0.6781225507,106
413,0,0,1,0,1,0,0,1,0.397296702,174
466,1,0,1,0,1,1,0,1,0.4126094491,118
457,1,0,1,0,0,1,2,1,1.599130865,104
286,1,1,0,0,0,1,2,0,1.610051486,99
180,0,0,1,0,0,0,2,1,1.883014298,89
305,0,0,1,1,0,0,1,1,1.184553197,90
473,1,0,1,1,0,1,1,1,0.9994739176,95
268,0,0,1,0,0,0,2,1,1.686511944,91
202,0,0,1,0,1,0,0,1,0.7372873938,73
140,1,0,1,0,1,1,0,1,0.3468787292,52
130,1,0,1,0,1,1,0,1,0.9295020512,72
347,0,1,0,0,1,0,0,0,0.9006302143,120
276,0,0,1,0,1,0,0,1,0.4062511581,137
272,1,0,1,0,0,1,2,1,1.614083977,165
358,0,0,1,0,1,0,0,1,0.8078283842,172
241,1,1,0,0,0,1,2,0,1.803305281,163
436,1,0,1,1,0,1,1,1,1.29468147,131
418,1,1,0,0,1,1,0,0,0.8853623707,99
350,0,0,1,0,1,0,0,1,0.5926372735,105
175,1,0,0,0,1,1,0,2,0.9182361439,119
135,1,0,1,0,1,1,0,1,0.7822556204,108
248,1,0,1,0,0,1,2,1,2.126158035,67
416,0,0,1,1,0,0,1,1,1.046446942,70
201,1,0,1,0,0,1,2,1,2.873161607,57
271,1,0,1,0,0,1,2,1,2.80410999,64
328,1,0,1,0,1,1,0,1,0.6555694818,104
436,0,0,1,0,0,0,2,1,2.055892487,193
145,1,0,1,0,1,1,0,1,0.4461507878,187
254,1,0,1,0,0,1,2,1,3.036543126,82
362,1,0,1,0,1,1,0,1,0.5545007984,72
293,0,0,1,0,1,0,0,1,0.8039062283,82
304,0,0,1,0,0,0,2,1,1.976275061,84
190,1,0,1,1,0,1,1,1,1.193582074,123
361,1,1,0,0,1,1,0,0,0.4299146143,175
432,0,0,1,1,0,0,1,1,1.345675903,131
208,1,0,1,0,1,1,0,1,0.2901821283,125
525,1,0,1,0,1,1,0,1,0.6751956847,152
405,1,0,1,0,1,1,0,1,0.5250818452,137
34,1,0,1,0,0,1,2,1,2.194380992,197
264,1,0,1,1,0,1,1,1,1.45009062,140
353,0,0,1,1,0,0,1,1,1.117858568,90
488,1,0,1,0,0,1,2,1,1.578432288,77
144,1,0,1,0,1,1,0,1,0.955,80
415,0,0,1,0,1,0,0,1,0.6446859431,98
401,0,0,1,0,0,0,2,1,2.298349947,145
62,1,0,1,0,1,1,0,1,0.5534659179,171
464,1,0,1,0,0,1,2,1,1.971681728,196
352,1,0,1,1,0,1,1,1,1.049160332,156
244,0,0,1,0,0,0,2,1,1.811430138,92
381,1,0,1,0,0,1,2,1,9.59126024,71
305,0,0,1,0,0,0,2,1,1.533122122,83
289,0,0,1,0,0,0,2,1,10.01316138,135
227,0,1,0,0,1,0,0,0,0.4277125264,185
171,1,0,1,0,1,1,0,1,0.4367174136,97
390,1,0,1,0,0,1,2,1,2.722364986,86
408,1,0,1,0,1,1,0,1,0.7093065451,87
105,0,0,1,0,0,0,2,1,5.885307619,112
336,1,0,1,0,1,1,0,1,0.4962600119,145
354,0,0,1,0,0,0,2,1,1.56199545,114
285,1,0,1,0,1,1,0,1,0.791480188,106
108,1,1,0,1,0,1,1,0,1.206566099,105
381,1,0,1,0,1,1,0,1,0.8159490836,103
168,1,0,1,0,1,1,0,1,0.6915068123,93
259,1,1,0,1,0,1,1,0,1.296783175,76
414,1,0,1,0,1,1,0,1,0.4191944228,50
418,1,0,1,1,0,1,1,1,1.050670926,35
332,1,0,1,1,0,1,1,1,1.126878096,40
260,0,0,1,0,0,0,2,1,1.828757394,68
508,1,0,1,0,1,1,0,1,0.7920026724,92
298,1,0,1,0,1,1,0,1,0.8543165909,115
459,0,0,1,1,0,0,1,1,1.141542193,170
343,0,0,1,0,1,0,0,1,0.3981195663,167
341,1,0,1,0,1,1,0,1,0.8329283067,181
252,0,0,0,0,0,0,2,2,3.54408519,185
357,1,0,1,0,1,1,0,1,0.9726589963,192
277,0,0,1,0,1,0,0,1,0.6573304415,176
878,1,0,1,0,1,1,0,1,0.949829571,145
287,1,0,1,0,0,1,2,1,1.902381688,157
402,1,1,0,0,1,1,0,0,0.9492203642,185
249,1,0,1,0,1,1,0,1,0.8317012858,190
54,0,0,1,0,0,0,2,1,1.963452755,186
41,0,0,1,0,0,0,2,1,1.593255346,193
313,1,0,1,0,1,1,0,1,0.8125466833,157
502,1,0,1,0,1,1,0,1,0.7336515829,121
345,0,0,1,0,1,0,0,1,0.551468848,101
231,1,0,1,1,0,1,1,1,1.157265669,98
